Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-7058,3,4,1-7058,80,52,0,7,57.34252631664276,0.7167815789580345
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,11,17,1-18028,309,166,0,67,217.13560903072357,0.7027042363453837
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,8,2,1-17835,17,8,0,5,11.8160902261734,0.6950641309513765
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,12,11,MLG52,125,47,0,48,83.63446617126465,0.6690757293701172
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,3,4,1-3108,18,8,0,5,11.8160902261734,0.6564494570096334
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,21,12,MLG08,107,3,0,86,68.6367518901825,0.641464970936285
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,2,21,1-10444,8,2,0,4,5.052872180938721,0.6316090226173401
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,12,11,MLG54,595,153,0,288,372.8067970275879,0.6265660454245174
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,7,22,1-10071,30,11,0,9,17.86896240711212,0.5956320802370707
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,15,14,1-9855,8,4,0,1,4.76321804523468,0.595402255654335
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,6,3,1-3089,16,8,0,2,9.52643609046936,0.595402255654335
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,2,21,1-5653,11,5,0,2,6.52643609046936,0.593312371860851
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,20,19,MLG39,23,6,0,10,13.632180452346802,0.5927034979281218
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,17,9,MLG72,9,3,0,3,5.2896541357040405,0.5877393484115601
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,20,19,1-2034,16,7,0,3,9.28965413570404,0.5806033834815025
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,7,22,1-7268,70,8,0,41,39.29193985462189,0.5613134264945984
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,3,4,1-5990,5,2,0,1,2.76321804523468,0.552643609046936
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-7182,15,14,1-7182,22,8,0,5,11.8160902261734,0.5370950102806091
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,13,10,1-5043,123,23,0,56,65.74021053314209,0.5344732563670088
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,19,8,1-1015,155,7,0,96,80.2689323425293,0.5178640796292213
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,13,10,MLG60,47,18,0,8,24.10574436187744,0.512888177912286
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,16,20,1-6692,71,21,0,20,36.2643609046936,0.5107656465449804
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,4,6,1-3176,3,0,0,2,1.5264360904693604,0.5088120301564535
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,2,21,1-9379,58,24,0,7,29.34252631664276,0.5059056261490131
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,7,22,1-5161,12,3,0,4,6.052872180938721,0.5044060150782267
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,20,19,1-4494,16,5,0,4,8.05287218093872,0.50330451130867
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,7,22,1-8627,25,8,0,6,12.579308271408081,0.5031723308563233
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,21,12,1-0129,142,56,0,20,71.2643609046936,0.5018616965119268
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,9,23,1-0405,64,3,0,38,32.00228571891785,0.5000357143580914
561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,1,24,1-9455,2,1,0,0,1.0,0.5
492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,492,1-6028,2,21,1-6028,2,1,0,0,1.0,0.5
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,5,13,1-19568,2,1,0,0,1.0,0.5
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,21,12,1-9286,81,19,0,28,40.370105266571045,0.4983963613156919
176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,176,1-8042,8,2,1-8042,52,9,0,22,25.790796995162964,0.49597686529159546
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,12,11,1-3083,78,28,0,14,38.68505263328552,0.49596221324725026
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,5,13,1-8488,23,3,0,11,11.395398497581482,0.4954521085904992
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,19,8,1-7152,109,34,0,26,53.843669176101685,0.49397861629451084
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,4,6,1-5036,14,0,0,9,6.868962407112122,0.4906401719365801
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,17,9,1-7019,107,17,0,46,52.10803008079529,0.4869909353345354
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,17,9,1-7024,498,98,0,185,239.19533836841583,0.48031192443456994
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,16,20,1-18371,120,20,0,49,57.39768421649933,0.47831403513749443
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,6,3,1-4531,94,27,0,23,44.554015040397644,0.4739788834084856
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,5,13,1-4020,37,8,0,12,17.158616542816162,0.46374639304908544
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,18,15,1-8544,54,2,0,30,24.896541357040405,0.4610470621674149
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,3,4,1-9946,12,4,0,2,5.52643609046936,0.4605363408724467
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,16,20,1-1204,39,8,0,13,17.921834588050842,0.45953422020643186
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,3,4,MLG48,159,40,0,43,72.81837594509125,0.45797720720183177
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,3,4,1-1462,192,29,0,77,87.76778948307037,0.4571239035576582
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,19,8,1-7530,25,3,0,11,11.395398497581482,0.4558159399032593
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,13,10,1-9576,10,3,0,2,4.52643609046936,0.452643609046936
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,11,17,MLG42,14,4,0,3,6.2896541357040405,0.44926100969314575
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,18,15,1-9496,39,6,0,15,17.448270678520203,0.44739155585949236
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,5,13,1-4052,13,2,0,5,5.816090226173401,0.44739155585949236
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,17,9,1-0303,212,86,0,11,94.39539849758148,0.44526131366783717
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,19,8,1-1191,53,15,0,11,23.395398497581482,0.4414226131619148
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,15,14,1-9892,22,5,0,6,9.579308271408081,0.43542310324582184
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,12,11,MLG15,105,19,0,35,45.712631583213806,0.43535839603060766
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,19,8,1-3516,156,22,0,60,67.79308271408081,0.43457104303897953
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,18,15,1-9609,25,7,0,5,10.8160902261734,0.43264360904693605
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,13,10,1-7682,141,32,0,38,61.00228571891785,0.4326403242476443
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,20,19,MLG32,52,11,0,15,22.448270678520203,0.43169751304846543
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,4,6,1-6858,23,0,0,13,9.921834588050842,0.43138411252394965
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,12,11,1-5981,28,9,0,4,12.05287218093872,0.43045972074781147
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,20,19,1-8172,40,8,0,12,17.158616542816162,0.4289654135704041
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,6,3,1-5530,7,3,0,0,3.0,0.42857142857142855
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,19,8,1-3534,279,45,0,97,119.03215038776398,0.4266385318557849
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,6,3,1-2400,49,17,0,5,20.8160902261734,0.42481816788108984
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,19,8,1-3068,180,19,0,74,75.47813534736633,0.4193229741520352
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,18,15,1-6693,98,22,0,25,41.080451130867004,0.4191882768455817
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,2,21,1-9076,9,3,0,1,3.76321804523468,0.4181353383594089
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,18,15,MLG29,164,15,0,70,68.42526316642761,0.41722721442943667
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,5,13,1-2178,12,5,0,0,5.0,0.4166666666666667
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,13,10,1-1580,400,79,0,114,166.00685715675354,0.41501714289188385
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,6,3,1-8910,137,56,0,1,56.76321804523468,0.41433005872434076
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,7,22,1-3087,26,10,0,1,10.76321804523468,0.41396992481671846
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,6,3,MLG43,14,5,0,1,5.76321804523468,0.41165843180247713
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,10,18,1-0292,99,27,0,18,40.73792481422424,0.41149419004266913
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,16,20,1-5775,244,18,0,107,99.66433084011078,0.408460372295536
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,5,13,1-8314,36,4,0,14,14.685052633285522,0.40791812870237565
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,5,13,1-9630,33,8,0,7,13.342526316642761,0.4043189792922049
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,5,13,1-4929,10,4,0,0,4.0,0.4
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,12,11,1-8427,189,5,0,92,75.21606016159058,0.39796857228354804
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,19,8,1-3587,46,6,0,16,18.211488723754883,0.3959019287772801
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,6,3,1-7005,285,57,0,71,111.18848121166229,0.3901350217953063
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,10,18,1-3509,35,6,0,10,13.632180452346802,0.38949087006705146
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,9,23,1-2573,37,6,0,11,14.395398497581482,0.389064824258959
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,8,2,1-9995,24,7,0,3,9.28965413570404,0.3870689223210017
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,18,15,1-5002,45,9,0,11,17.395398497581482,0.3865644110573663
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,15,14,1-2153,13,5,0,0,5.0,0.38461538461538464
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,5,13,MLG68,642,125,0,158,245.58845114707947,0.38253652826647894
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,1,24,P-16454,8,0,0,4,3.0528721809387207,0.3816090226173401
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,9,23,1-8532,4,0,0,2,1.5264360904693604,0.3816090226173401
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,14,1,1-4847,2,0,0,1,0.7632180452346802,0.3816090226173401
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,7,22,1-7496,246,48,0,60,93.79308271408081,0.3812726939596781
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,8,2,1-1770,35,1,0,16,13.211488723754883,0.37747110639299664
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,2,21,1-9518,22,6,0,3,8.28965413570404,0.37680246071382
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,3,4,1-18487,23,1,0,10,8.632180452346802,0.3753121935802957
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,1,24,72-11994,8,3,0,0,3.0,0.375
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,18,15,1-5980,29,4,0,9,10.868962407112122,0.3747918071417973
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,2,21,1-7842,21,1,0,9,7.868962407112122,0.37471249557676767
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,2,21,1-9491,80,17,0,17,29.974706768989563,0.37468383461236954
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,16,20,1-1833,124,6,0,53,46.45055639743805,0.3746012612696617
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,21,12,1-9655,27,4,0,8,10.105744361877441,0.374286828217683
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,13,10,1-8157,75,12,0,21,28.027578949928284,0.37370105266571046
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,20,19,1-2324,25,4,0,7,9.342526316642761,0.37370105266571046
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,2,21,1-9416,13,1,0,5,4.816090226173401,0.37046847893641544
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,2,21,MLG30,208,54,0,30,76.8965413570404,0.36969491037038654
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,17,9,1-9645,69,4,0,28,25.370105266571045,0.36768268502276874
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,11,17,MLG69,576,42,0,222,211.434406042099,0.3670736216008663
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,19,8,1-6611,89,11,0,28,32.370105266571045,0.3637090479390005
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,11,17,1-9452,16,2,0,5,5.816090226173401,0.36350563913583755
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,19,8,1-0272,111,9,0,41,40.29193985462189,0.36299044914073775
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,5,13,P-0009,7,1,0,2,2.5264360904693604,0.3609194414956229
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,21,12,1-8100,19,3,0,5,6.816090226173401,0.35874159085123164
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,4,6,1-8067,322,0,0,151,115.2459248304367,0.3579065988522879
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,18,15,1-19205,12,2,0,3,4.2896541357040405,0.35747117797533673
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,7,22,1-8285,72,12,0,18,25.737924814224243,0.35747117797533673
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,20,19,1-2294,75,26,0,1,26.76321804523468,0.35684290726979573
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,18,15,1-0003,17,3,0,4,6.052872180938721,0.3560513047611012
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,20,19,MLG17,153,7,0,62,54.31951880455017,0.35502953467026255
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,2,21,1-3106,34,9,0,4,12.05287218093872,0.3544962406158447
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,2,21,1-2423,79,18,0,13,27.921834588050842,0.3534409441525423
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,18,1-6181,659,132,0,130,231.21834588050842,0.3508624368444741
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,3,4,1-8503,16,1,0,6,5.579308271408081,0.34870676696300507
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,5,13,1-5891,96,18,0,20,33.2643609046936,0.3465037594238917
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,2,21,72-12171,19,2,0,6,6.579308271408081,0.3462793827056885
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,13,10,1-1005,125,18,0,33,43.186195492744446,0.34548956394195557
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,2,21,1-9861,8,2,0,1,2.76321804523468,0.345402255654335
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,2,21,1-8551,38,7,0,8,13.105744361877441,0.34488800952309057
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,16,20,1-2335,145,21,0,38,50.00228571891785,0.3448433497856403
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,1,24,1-9697,20,6,0,1,6.76321804523468,0.338160902261734
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,3,4,1-1935,12,1,0,4,4.052872180938721,0.33773934841156006
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,20,19,1-9770,50,10,0,9,16.86896240711212,0.3373792481422424
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,15,14,1-0296,41,10,0,5,13.8160902261734,0.33697781039447317
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,3,4,1-9971,15,2,0,4,5.052872180938721,0.3368581453959147
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,17,9,1-10785,279,71,0,30,93.8965413570404,0.33654674321519856
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,7,22,1-9497,150,23,0,36,50.475849628448486,0.33650566418965655
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,5,13,1-9887,36,6,0,8,12.105744361877441,0.33627067671881783
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,4,6,1-9404,100,0,0,44,33.58159399032593,0.33581593990325925
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,9,23,1-9740,34,3,0,11,11.395398497581482,0.3351587793406318
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,13,10,1-8066,86,12,0,22,28.790796995162964,0.334776709246081
