timestamp,raw_hypervolume,normalized_hypervolume,num_pareto_points
2025-04-15 12:23:54.217118,1.3305599999999999e+30,0.000154,12
2025-04-15 12:25:38.321741,3.801600000000001e+29,2.2000000000000003e-05,12
2025-04-15 12:27:01.022236,7.603200000000002e+29,6.6e-05,13
2025-04-15 12:29:34.343152,3.801600000000001e+29,8.800000000000001e-05,13
2025-04-15 12:31:34.371869,1.9008000000000004e+29,8.800000000000001e-05,13
2025-04-15 12:31:53.759984,1.3305599999999999e+30,8.800000000000001e-05,13
2025-04-15 12:31:54.691990,3.801600000000001e+29,8.800000000000001e-05,13
2025-04-15 12:31:57.416006,7.603200000000002e+29,0.000132,13
2025-04-15 12:32:32.752217,5.7024e+29,6.6e-05,13
2025-04-15 12:32:34.820230,7.603200000000002e+29,6.6e-05,14
2025-04-15 12:32:35.008231,7.603200000000002e+29,6.6e-05,14
2025-04-15 12:34:54.693064,1.3305599999999999e+30,0.000132,14
2025-04-15 12:35:29.145269,1.5206400000000004e+30,0.000154,14
2025-04-15 12:36:38.685685,9.504000000000001e+29,0.000132,14
2025-04-15 12:36:57.753798,7.603200000000002e+29,4.4000000000000006e-05,14
2025-04-15 12:39:14.590616,1.3305599999999999e+30,0.000154,14
2025-04-15 12:39:52.346842,3.801600000000001e+29,0.00011000000000000002,14
2025-04-15 12:42:33.839805,3.801600000000001e+29,6.6e-05,14
2025-04-15 12:43:11.624031,7.603200000000002e+29,0.00011000000000000002,14
2025-04-15 12:43:16.212058,1.14048e+30,4.4000000000000006e-05,15
2025-04-15 12:43:17.040063,1.14048e+30,0.00011000000000000002,15
2025-04-15 12:45:21.148803,5.7024e+29,4.4000000000000006e-05,15
2025-04-15 12:45:46.216952,1.9008000000000004e+29,8.800000000000001e-05,15
2025-04-15 12:45:56.117011,3.801600000000001e+29,0.00011000000000000002,15
2025-04-15 12:46:00.873039,9.504000000000001e+29,0.00011000000000000002,15
2025-04-15 12:46:12.341108,5.7024e+29,2.2000000000000003e-05,15
2025-04-15 12:46:20.745158,7.603200000000002e+29,4.4000000000000006e-05,15
2025-04-15 12:46:37.825259,2.47104e+30,0.00033,16
2025-04-15 12:50:19.646580,2.28096e+30,0.00039600000000000003,16
2025-04-15 12:53:50.503834,3.8016000000000005e+30,0.000286,17
2025-04-15 12:53:58.679882,2.8512e+30,0.00024200000000000003,17
2025-04-15 12:55:56.860584,2.28096e+30,0.00022000000000000003,17
2025-04-15 12:56:29.276777,3.61152e+30,0.000286,17
2025-04-15 12:56:33.376801,3.61152e+30,0.00033,18
2025-04-15 12:57:22.421093,1.9008000000000002e+30,0.00024200000000000003,18
2025-04-15 12:59:02.249685,3.8016000000000005e+30,0.00035200000000000005,18
2025-04-15 13:00:54.382350,2.47104e+30,0.00033,18
2025-04-15 13:04:30.699633,3.4214400000000006e+30,0.00039600000000000003,18
2025-04-15 13:04:31.439637,2.8512e+30,0.00019800000000000002,18
2025-04-15 13:04:40.679692,2.47104e+30,0.00035200000000000005,18
2025-04-15 13:04:41.551697,4.3718400000000006e+30,0.00046200000000000006,19
2025-04-15 13:06:17.320265,2.28096e+30,0.000264,19
2025-04-15 13:07:17.932624,3.61152e+30,0.000308,19
2025-04-15 13:08:07.092915,2.28096e+30,0.000506,19
2025-04-15 13:08:40.809114,4.56192e+30,0.000506,17
2025-04-15 13:10:26.873742,3.2313600000000004e+30,0.00048400000000000006,17
2025-04-15 13:15:11.243412,4.3718400000000006e+30,0.00048400000000000006,17
2025-04-15 13:15:11.495414,4.3718400000000006e+30,0.00035200000000000005,17
2025-04-15 13:15:23.375483,4.3718400000000006e+30,0.000506,17
2025-04-15 13:15:24.063487,3.61152e+30,0.000308,18
2025-04-15 13:15:24.179488,3.9916800000000007e+30,0.000528,19
2025-04-15 13:17:35.712258,3.0412800000000007e+30,0.0004180000000000001,19
2025-04-15 13:18:05.428432,5.13216e+30,0.00044000000000000007,19
2025-04-15 13:19:02.284765,3.9916800000000007e+30,0.0004180000000000001,19
2025-04-15 13:20:34.665306,5.13216e+30,0.00048400000000000006,19
2025-04-15 13:20:50.773400,3.2313600000000004e+30,0.0007040000000000001,19
2025-04-15 13:22:37.294024,4.3718400000000006e+30,0.000594,19
2025-04-15 13:23:26.210310,4.7520000000000004e+30,0.00035200000000000005,19
2025-04-15 13:23:58.570499,5.13216e+30,0.000572,19
2025-04-15 13:26:05.907244,3.4214400000000006e+30,0.00035200000000000005,20
2025-04-15 13:26:06.651249,3.9916800000000007e+30,0.00039600000000000003,20
2025-04-15 13:26:06.695249,3.4214400000000006e+30,0.000616,20
2025-04-15 13:26:07.023251,4.1817600000000003e+30,0.0004180000000000001,21
2025-04-15 13:27:53.351873,4.7520000000000004e+30,0.00044000000000000007,21
2025-04-15 13:28:57.544249,4.7520000000000004e+30,0.000572,21
2025-04-15 13:29:09.636319,3.4214400000000006e+30,0.00039600000000000003,21
2025-04-15 13:30:04.504641,2.28096e+30,0.000616,21
2025-04-15 13:31:30.157141,4.7520000000000004e+30,0.00055,21
2025-04-15 13:31:30.781145,3.9916800000000007e+30,0.0004180000000000001,21
2025-04-15 13:31:31.357149,3.8016000000000005e+30,0.0004180000000000001,21
2025-04-15 13:33:16.501764,4.7520000000000004e+30,0.0007480000000000001,21
2025-04-15 13:33:27.761829,3.4214400000000006e+30,0.000616,21
2025-04-15 13:33:53.861982,3.9916800000000007e+30,0.00035200000000000005,21
2025-04-15 13:35:18.150475,5.512320000000001e+30,0.000528,21
2025-04-15 13:36:07.094761,4.3718400000000006e+30,0.00039600000000000003,21
2025-04-15 13:39:30.535951,3.61152e+30,0.00035200000000000005,21
2025-04-15 13:41:34.744677,3.8016000000000005e+30,0.0004180000000000001,21
2025-04-15 13:42:10.040883,4.3718400000000006e+30,0.000528,21
2025-04-15 13:42:11.384891,4.56192e+30,0.00037400000000000004,21
2025-04-15 13:42:26.228978,4.1817600000000003e+30,0.000572,21
2025-04-15 13:43:53.161486,3.8016000000000005e+30,0.000572,21
2025-04-15 13:43:54.509494,4.1817600000000003e+30,0.00046200000000000006,21
2025-04-15 13:44:09.537582,2.8512e+30,0.000506,21
2025-04-15 13:44:19.121638,4.56192e+30,0.00037400000000000004,21
2025-04-15 13:45:07.545921,3.8016000000000005e+30,0.00039600000000000003,21
2025-04-15 13:45:54.182193,2.47104e+30,0.00037400000000000004,21
2025-04-15 13:46:26.846384,4.94208e+30,0.000506,21
2025-04-15 13:47:23.490718,2.8512e+30,0.00046200000000000006,21
2025-04-15 13:47:41.078822,4.56192e+30,0.0004180000000000001,21
2025-04-15 13:49:02.671303,4.3718400000000006e+30,0.00055,21
2025-04-15 13:51:24.540140,4.3718400000000006e+30,0.00039600000000000003,21
2025-04-15 13:52:50.628647,4.56192e+30,0.00046200000000000006,21
2025-04-15 13:53:15.076791,3.9916800000000007e+30,0.00048400000000000006,22
2025-04-15 13:56:48.162047,4.3718400000000006e+30,0.00055,22
2025-04-15 13:57:40.950358,4.1817600000000003e+30,0.00048400000000000006,22
2025-04-15 13:57:43.222371,3.2313600000000004e+30,0.00046200000000000006,22
2025-04-15 13:59:43.711081,4.3718400000000006e+30,0.00055,22
2025-04-15 14:01:06.811570,3.2313600000000004e+30,0.000506,22
2025-04-15 14:03:31.312421,3.61152e+30,0.00055,22
2025-04-15 14:03:31.316421,3.0412800000000007e+30,0.000572,22
2025-04-15 14:03:31.524422,3.8016000000000005e+30,0.0004180000000000001,22
2025-04-15 14:05:21.553070,5.89248e+30,0.00055,22
2025-04-15 14:05:41.065185,2.47104e+30,0.00044000000000000007,22
2025-04-15 14:08:21.382128,5.13216e+30,0.00048400000000000006,22
2025-04-15 14:08:32.982197,3.9916800000000007e+30,0.000616,22
2025-04-15 14:10:25.226857,2.8512e+30,0.00046200000000000006,22
2025-04-15 14:10:25.678860,5.322239999999999e+30,0.00039600000000000003,22
2025-04-15 14:10:25.882861,4.3718400000000006e+30,0.0007700000000000001,23
2025-04-15 14:10:25.918861,4.56192e+30,0.00039600000000000003,24
2025-04-15 14:12:07.523459,3.61152e+30,0.00039600000000000003,24
2025-04-15 14:14:10.932185,3.61152e+30,0.00046200000000000006,24
2025-04-15 14:14:11.620189,3.9916800000000007e+30,0.00048400000000000006,24
2025-04-15 14:15:30.252651,4.7520000000000004e+30,0.00046200000000000006,24
2025-04-15 14:15:45.336740,4.56192e+30,0.000638,24
2025-04-15 14:15:49.596765,3.2313600000000004e+30,0.00039600000000000003,24
2025-04-15 14:16:01.908838,3.4214400000000006e+30,0.0004180000000000001,24
2025-04-15 14:16:06.140862,3.4214400000000006e+30,0.00039600000000000003,24
2025-04-15 14:18:57.401870,3.0412800000000007e+30,0.0004180000000000001,24
2025-04-15 14:20:48.258521,6.462720000000001e+30,0.000286,24
2025-04-15 14:21:07.450634,4.3718400000000006e+30,0.000528,24
2025-04-15 14:21:07.874637,2.6611199999999997e+30,0.00039600000000000003,25
2025-04-15 14:21:08.002637,3.0412800000000007e+30,0.00048400000000000006,26
2025-04-15 14:22:03.706965,2.28096e+30,0.00039600000000000003,26
2025-04-15 14:22:54.611267,4.1817600000000003e+30,0.000594,26
2025-04-15 14:23:05.239330,3.9916800000000007e+30,0.00046200000000000006,26
2025-04-15 14:23:05.767333,3.4214400000000006e+30,0.00044000000000000007,26
2025-04-15 14:25:43.440268,3.9916800000000007e+30,0.00055,26
2025-04-15 14:26:35.332575,4.94208e+30,0.00055,26
2025-04-15 14:27:36.364937,4.56192e+30,0.000594,26
2025-04-15 14:29:09.801490,2.47104e+30,0.0006820000000000001,26
2025-04-15 14:29:31.025616,4.94208e+30,0.00048400000000000006,26
2025-04-15 14:29:36.773650,3.9916800000000007e+30,0.00048400000000000006,26
2025-04-15 14:30:05.501820,3.9916800000000007e+30,0.00044000000000000007,26
2025-04-15 14:30:17.333890,3.9916800000000007e+30,0.0007260000000000001,26
2025-04-15 14:31:24.954291,3.0412800000000007e+30,0.00046200000000000006,26
2025-04-15 14:32:27.154659,3.0412800000000007e+30,0.00048400000000000006,26
2025-04-15 14:35:03.727586,4.56192e+30,0.00044000000000000007,26
2025-04-15 14:37:21.808403,3.4214400000000006e+30,0.00044000000000000007,26
2025-04-15 14:38:16.580728,4.94208e+30,0.000528,26
2025-04-15 14:40:17.285442,4.7520000000000004e+30,0.00044000000000000007,26
2025-04-15 14:40:17.417443,4.1817600000000003e+30,0.00046200000000000006,26
2025-04-15 14:40:25.501490,2.6611199999999997e+30,0.0006820000000000001,26
2025-04-15 14:41:39.385927,3.2313600000000004e+30,0.000506,26
2025-04-15 14:42:36.302264,2.8512e+30,0.0004180000000000001,27
2025-04-15 14:42:46.282323,4.1817600000000003e+30,0.000528,27
2025-04-15 14:43:11.142470,3.2313600000000004e+30,0.0004180000000000001,27
2025-04-15 14:45:11.099180,3.0412800000000007e+30,0.00039600000000000003,27
2025-04-15 14:47:10.375885,4.94208e+30,0.00046200000000000006,27
2025-04-15 14:47:59.972178,3.9916800000000007e+30,0.000594,27
2025-04-15 14:48:58.168522,3.4214400000000006e+30,0.00039600000000000003,28
2025-04-15 14:48:58.308523,4.3718400000000006e+30,0.00044000000000000007,28
2025-04-15 14:50:58.945236,4.1817600000000003e+30,0.00044000000000000007,28
2025-04-15 14:51:10.737306,3.4214400000000006e+30,0.000528,28
2025-04-15 14:51:34.381446,3.61152e+30,0.000616,28
2025-04-15 14:52:25.253746,5.322239999999999e+30,0.00048400000000000006,28
2025-04-15 14:53:02.829968,4.3718400000000006e+30,0.000594,28
2025-04-15 14:55:31.134845,2.8512e+30,0.000616,28
2025-04-15 14:55:59.019009,4.3718400000000006e+30,0.000572,28
2025-04-15 14:58:40.167953,4.7520000000000004e+30,0.0004180000000000001,28
2025-04-15 14:58:41.215959,3.0412800000000007e+30,0.00037400000000000004,29
2025-04-15 14:58:45.651985,5.13216e+30,0.00048400000000000006,29
2025-04-15 15:00:39.868649,3.9916800000000007e+30,0.000528,29
2025-04-15 15:00:40.228652,4.7520000000000004e+30,0.000572,29
2025-04-15 15:01:15.872859,4.56192e+30,0.00039600000000000003,29
2025-04-15 15:02:57.745451,5.89248e+30,0.00035200000000000005,29
2025-04-15 15:03:08.357513,3.61152e+30,0.000638,29
2025-04-15 15:03:31.201646,4.7520000000000004e+30,0.00044000000000000007,29
2025-04-15 15:03:31.469647,4.7520000000000004e+30,0.00033,29
2025-04-15 15:06:30.218688,4.56192e+30,0.0004180000000000001,29
2025-04-15 15:07:41.403102,4.56192e+30,0.0004180000000000001,29
2025-04-15 15:08:27.927372,4.3718400000000006e+30,0.00048400000000000006,29
2025-04-15 15:08:53.063519,2.6611199999999997e+30,0.000594,29
2025-04-15 15:09:20.519679,5.7024e+30,0.00066,30
2025-04-15 15:09:34.163758,3.61152e+30,0.00048400000000000006,30
2025-04-15 15:10:37.184125,4.7520000000000004e+30,0.000308,30
2025-04-15 15:13:05.812990,2.8512e+30,0.00033,30
2025-04-15 15:17:10.934426,5.13216e+30,0.00037400000000000004,30
2025-04-15 15:20:00.407422,4.56192e+30,0.00055,30
2025-04-15 15:20:00.947426,2.8512e+30,0.00037400000000000004,30
2025-04-15 15:20:01.991432,4.1817600000000003e+30,0.00048400000000000006,30
2025-04-15 15:20:03.347440,4.7520000000000004e+30,0.00039600000000000003,30
2025-04-15 15:20:28.675589,4.3718400000000006e+30,0.000308,30
2025-04-15 15:21:47.000049,4.56192e+30,0.00048400000000000006,30
2025-04-15 15:21:59.824125,4.56192e+30,0.000528,30
2025-04-15 15:22:44.320386,4.1817600000000003e+30,0.00055,30
2025-04-15 15:22:50.520423,4.94208e+30,0.00055,30
2025-04-15 15:22:54.636447,3.2313600000000004e+30,0.00044000000000000007,30
2025-04-15 15:23:37.076696,3.0412800000000007e+30,0.0004180000000000001,30
2025-04-15 15:24:15.016920,3.8016000000000005e+30,0.00066,30
2025-04-15 15:27:52.614199,3.8016000000000005e+30,0.000308,30
2025-04-15 15:29:45.114860,3.8016000000000005e+30,0.000506,30
2025-04-15 15:29:47.310873,3.9916800000000007e+30,0.000506,30
2025-04-15 15:29:54.874918,5.13216e+30,0.000308,30
2025-04-15 15:30:24.735093,3.61152e+30,0.00037400000000000004,30
2025-04-15 15:30:43.435203,2.47104e+30,0.000528,30
2025-04-15 15:30:49.707240,5.7024e+30,0.00046200000000000006,30
2025-04-15 15:32:34.659857,4.1817600000000003e+30,0.000594,30
2025-04-15 15:33:56.828339,5.7024e+30,0.0004180000000000001,30
2025-04-15 15:34:20.916481,4.1817600000000003e+30,0.0006820000000000001,30
2025-04-15 15:35:34.568914,2.47104e+30,0.00044000000000000007,30
2025-04-15 15:41:22.778960,5.13216e+30,0.000506,30
2025-04-15 15:41:23.234962,4.7520000000000004e+30,0.000286,30
2025-04-15 15:41:24.234968,5.322239999999999e+30,0.000286,30
2025-04-15 15:41:32.419016,4.56192e+30,0.000308,30
2025-04-15 15:41:32.503016,3.61152e+30,0.00044000000000000007,30
2025-04-15 15:41:32.931019,4.94208e+30,0.000616,30
2025-04-15 15:43:19.503645,3.61152e+30,0.000572,30
2025-04-15 15:43:30.011707,2.8512e+30,0.00024200000000000003,30
2025-04-15 15:44:40.868123,4.94208e+30,0.00055,30
2025-04-15 15:46:56.624920,2.28096e+30,0.00055,30
2025-04-15 15:49:43.193898,3.61152e+30,0.00019800000000000002,30
2025-04-15 15:49:53.117957,4.94208e+30,0.00046200000000000006,30
2025-04-15 15:50:49.518285,3.4214400000000006e+30,0.00046200000000000006,30
2025-04-15 15:52:16.218785,4.7520000000000004e+30,0.000506,30
2025-04-15 15:52:16.578787,4.3718400000000006e+30,0.0004180000000000001,30
2025-04-15 15:52:16.610787,3.4214400000000006e+30,0.00037400000000000004,30
2025-04-15 15:52:28.882858,3.9916800000000007e+30,0.00033,30
2025-04-15 15:53:55.855359,4.3718400000000006e+30,0.00046200000000000006,30
2025-04-15 15:54:07.855428,3.2313600000000004e+30,0.000594,30
2025-04-15 15:55:16.559825,3.8016000000000005e+30,0.000616,30
2025-04-15 15:55:53.504038,4.56192e+30,0.00055,30
2025-04-15 15:56:57.628408,4.1817600000000003e+30,0.000638,30
2025-04-15 15:57:37.312637,4.7520000000000004e+30,0.00046200000000000006,30
2025-04-15 16:01:28.849973,3.8016000000000005e+30,0.00037400000000000004,30
2025-04-15 16:01:29.529977,5.13216e+30,0.00048400000000000006,30
2025-04-15 16:02:59.458496,4.56192e+30,0.00035200000000000005,30
2025-04-15 16:03:18.042603,3.8016000000000005e+30,0.0007040000000000001,30
2025-04-15 16:04:10.454906,3.2313600000000004e+30,0.00066,30
2025-04-15 16:04:47.171118,3.9916800000000007e+30,0.000506,30
2025-04-15 16:05:35.195395,3.8016000000000005e+30,0.00044000000000000007,30
2025-04-15 16:06:08.843590,3.61152e+30,0.00046200000000000006,30
2025-04-15 16:06:35.595744,4.3718400000000006e+30,0.000638,30
2025-04-15 16:07:27.844046,4.3718400000000006e+30,0.000528,30
2025-04-15 16:09:12.844653,3.9916800000000007e+30,0.000528,30
2025-04-15 16:11:25.669420,3.0412800000000007e+30,0.000506,30
2025-04-15 16:11:39.197499,4.7520000000000004e+30,0.000638,30
2025-04-15 16:11:45.753536,6.4921824e+30,0.0009147600000000001,31
2025-04-15 16:12:26.689773,6.2099136e+30,0.0007840800000000003,31
2025-04-15 16:13:41.854208,1.01616768e+31,0.0012414600000000004,31
2025-04-15 16:15:09.290713,6.4921824e+30,0.0008167500000000002,31
2025-04-15 16:19:51.292344,6.4921824e+30,0.0007187400000000002,31
2025-04-15 16:20:01.680404,5.9276448e+30,0.0006534000000000002,31
2025-04-15 16:22:45.393351,7.3389888e+30,0.0010127700000000003,31
2025-04-15 16:23:39.065662,7.3389888e+30,0.0010127700000000003,31
2025-04-15 16:23:55.289756,8.1857952e+30,0.0007840800000000003,31
2025-04-15 16:24:25.045928,1.01616768e+31,0.0007187400000000002,31
2025-04-15 16:24:25.169929,9.597139200000001e+30,0.0007840800000000003,31
2025-04-15 16:24:25.185929,7.3389888e+30,0.0006207300000000002,31
2025-04-15 16:24:25.409930,6.4921824e+30,0.0009474300000000002,31
2025-04-15 16:30:30.680038,6.2099136e+30,0.0007840800000000003,31
2025-04-15 16:30:30.744038,6.7744512e+30,0.0007187400000000002,32
2025-04-15 16:31:43.136456,8.468064e+30,0.0007514100000000002,32
2025-04-15 16:31:48.188485,9.3148704e+30,0.0009801000000000002,32
2025-04-15 16:33:18.001003,9.3148704e+30,0.0007187400000000002,32
2025-04-15 16:35:08.753643,9.0326016e+30,0.0008820900000000002,32
2025-04-15 16:35:08.873643,9.0326016e+30,0.0009147600000000001,32
2025-04-15 16:35:09.061644,9.0326016e+30,0.0006534000000000002,32
2025-04-15 16:36:45.138199,7.05672e+30,0.0007187400000000002,32
2025-04-15 16:38:26.566784,9.879408e+30,0.0006860700000000002,32
2025-04-15 16:40:15.063411,6.7744512e+30,0.0009801000000000002,32
2025-04-15 16:44:02.800725,7.3389888e+30,0.0006534000000000002,33
2025-04-15 16:44:27.548867,8.1857952e+30,0.0010781100000000002,33
2025-04-15 16:44:28.684874,7.903526399999999e+30,0.0009801000000000002,33
2025-04-15 16:44:29.552879,6.7744512e+30,0.0008494200000000001,33
2025-04-15 16:44:43.412958,8.1857952e+30,0.0007840800000000003,33
2025-04-15 16:45:38.657276,7.3389888e+30,0.0008167500000000002,33
2025-04-15 16:45:52.761357,8.7503328e+30,0.0009801000000000002,33
2025-04-15 16:45:53.009359,7.6212576e+30,0.0010127700000000003,33
2025-04-15 16:45:53.345361,7.05672e+30,0.0007514100000000002,33
2025-04-15 16:45:54.305366,7.3389888e+30,0.0009801000000000002,34
2025-04-15 16:46:19.521511,7.05672e+30,0.0013721400000000004,34
2025-04-15 16:47:21.417867,7.05672e+30,0.0010781100000000002,34
2025-04-15 16:48:13.426167,7.3389888e+30,0.0009147600000000001,34
2025-04-15 16:49:29.510605,5.0808384e+30,0.0008167500000000002,34
2025-04-15 16:49:50.914728,9.3148704e+30,0.0008494200000000001,34
2025-04-15 16:49:53.238741,9.3148704e+30,0.0007840800000000003,34
2025-04-15 16:53:11.431882,7.903526399999999e+30,0.0008167500000000002,34
2025-04-15 16:56:37.521069,6.7744512e+30,0.0007840800000000003,34
2025-04-15 16:56:37.529069,7.6212576e+30,0.0007840800000000003,34
2025-04-15 16:56:38.137073,7.903526399999999e+30,0.0005880600000000002,34
2025-04-15 16:56:38.145073,6.7744512e+30,0.0010454400000000003,34
2025-04-15 16:58:00.225546,6.4921824e+30,0.0008494200000000001,34
2025-04-15 16:58:58.181880,8.468064e+30,0.0008820900000000002,34
2025-04-15 16:59:13.877970,6.2099136e+30,0.0010454400000000003,34
2025-04-15 17:00:27.550395,6.7744512e+30,0.0008820900000000002,34
2025-04-15 17:00:51.250531,8.468064e+30,0.0009147600000000001,34
2025-04-15 17:01:11.250646,6.4921824e+30,0.0008494200000000001,34
2025-04-15 17:02:17.055025,5.9276448e+30,0.0008820900000000002,34
2025-04-15 17:05:17.716063,7.6212576e+30,0.0008820900000000002,34
2025-04-15 17:07:21.256774,6.7744512e+30,0.0005553900000000002,34
2025-04-15 17:07:21.608776,6.2099136e+30,0.0005880600000000002,34
2025-04-15 17:07:23.488787,1.10084832e+31,0.0007187400000000002,34
2025-04-15 17:07:38.200871,6.7744512e+30,0.0008167500000000002,34
2025-04-15 17:07:43.328901,8.7503328e+30,0.0008820900000000002,34
2025-04-15 17:08:23.209131,8.468064e+30,0.0008494200000000001,34
2025-04-15 17:09:04.677369,7.05672e+30,0.0006534000000000002,34
2025-04-15 17:09:08.001388,9.3148704e+30,0.0006860700000000002,34
2025-04-15 17:10:53.353994,7.903526399999999e+30,0.0007187400000000002,34
2025-04-15 17:11:06.886072,6.4921824e+30,0.0006860700000000002,34
2025-04-15 17:12:04.874406,1.0726214400000001e+31,0.0010127700000000003,34
2025-04-15 17:12:48.874659,6.7744512e+30,0.0006534000000000002,34
2025-04-15 17:19:47.153068,6.2099136e+30,0.0005227200000000002,34
2025-04-15 17:21:34.021684,6.7744512e+30,0.0010454400000000003,34
2025-04-15 17:22:05.737867,7.903526399999999e+30,0.0010454400000000003,34
2025-04-15 17:22:36.862046,6.4921824e+30,0.0009801000000000002,34
2025-04-15 17:22:38.442055,7.6212576e+30,0.0009147600000000001,34
2025-04-15 17:30:26.912756,9.0326016e+30,0.0007840800000000003,34
2025-04-15 17:32:43.669544,7.903526399999999e+30,0.0010454400000000003,34
2025-04-15 17:41:08.024498,6.4921824e+30,0.0006534000000000002,34
2025-04-15 17:41:08.032498,5.645376e+30,0.0007514100000000002,34
2025-04-15 17:41:08.140498,6.2099136e+30,0.0006534000000000002,35
2025-04-15 17:41:08.768502,7.3389888e+30,0.0008820900000000002,35
2025-04-15 17:43:03.937182,8.7503328e+30,0.0011761200000000003,35
2025-04-15 17:43:27.065319,6.2099136e+30,0.0005227200000000002,35
2025-04-15 17:46:08.826274,7.903526399999999e+30,0.0007187400000000002,35
2025-04-15 17:51:48.888282,6.4921824e+30,0.0006860700000000002,35
2025-04-15 17:51:49.352284,5.645376e+30,0.0010454400000000003,35
2025-04-15 17:53:57.845042,6.2099136e+30,0.0008820900000000002,35
2025-04-15 17:55:47.909691,6.2099136e+30,0.0006860700000000002,35
2025-04-15 17:56:08.481813,6.2099136e+30,0.0012414600000000004,35
2025-04-15 17:59:43.407079,8.7503328e+30,0.0008820900000000002,35
2025-04-15 18:02:28.816054,8.1857952e+30,0.0008494200000000001,35
2025-04-15 18:04:27.724755,4.7985696000000005e+30,0.0006534000000000002,35
2025-04-15 18:07:14.697738,6.2099136e+30,0.0006534000000000002,35
2025-04-15 18:07:45.777921,8.7503328e+30,0.0008167500000000002,35
2025-04-15 18:09:09.206412,6.2099136e+30,0.0009147600000000001,35
2025-04-15 18:13:08.139810,6.7744512e+30,0.0009147600000000001,35
2025-04-15 18:15:22.124586,8.7503328e+30,0.0006207300000000002,35
2025-04-15 18:15:27.152615,5.9276448e+30,0.0007840800000000003,35
2025-04-15 18:23:47.071511,8.1857952e+30,0.0007514100000000002,35
2025-04-15 18:23:47.735515,5.645376e+30,0.0010454400000000003,35
2025-04-15 18:23:48.499520,3.9517631999999995e+30,0.0010454400000000003,35
2025-04-15 18:25:56.100259,7.903526399999999e+30,0.0007514100000000002,35
2025-04-15 18:29:54.633643,7.3389888e+30,0.0011434500000000003,35
2025-04-15 18:30:18.081780,6.4921824e+30,0.0007840800000000003,36
2025-04-15 18:31:31.718209,5.0808384e+30,0.0009147600000000001,36
2025-04-15 18:34:27.531234,8.468064e+30,0.0006860700000000002,36
2025-04-15 18:36:54.468091,8.1857952e+30,0.0007187400000000002,36
2025-04-15 18:37:07.744169,4.7985696000000005e+30,0.0009474300000000002,37
2025-04-15 18:41:40.641759,5.363107200000001e+30,0.0009147600000000001,37
2025-04-15 18:45:06.438959,5.363107200000001e+30,0.0011107800000000004,37
2025-04-15 18:45:06.522960,7.3389888e+30,0.0007840800000000003,37
2025-04-15 18:47:30.499799,9.597139200000001e+30,0.0008167500000000002,37
2025-04-15 18:49:42.044562,7.05672e+30,0.0007187400000000002,37
2025-04-15 18:54:01.370066,7.3389888e+30,0.0009147600000000001,37
2025-04-15 18:55:45.002668,7.05672e+30,0.0010127700000000003,38
